    0.000000  0.10000060E+001  0.40800077E-004  0.11617640E-004
    0.000000  0.10000062E+001  0.41400080E-004  0.11731703E-004
    0.000000  0.10000064E+001  0.42000083E-004  0.11843444E-004
    0.000000  0.10000065E+001  0.42600086E-004  0.11952839E-004
    0.000000  0.10000067E+001  0.43200090E-004  0.12059868E-004
    0.000000  0.10000069E+001  0.43800093E-004  0.12164509E-004
    0.000000  0.10000070E+001  0.44400096E-004  0.12266741E-004
    0.000000  0.10000072E+001  0.45000100E-004  0.12366544E-004
    0.000000  0.10000074E+001  0.45600103E-004  0.12463899E-004
    0.000000  0.10000076E+001  0.46200107E-004  0.12558786E-004
    0.000000  0.10000077E+001  0.46800111E-004  0.12651186E-004
    0.000000  0.10000079E+001  0.47400114E-004  0.12741081E-004
    0.000000  0.10000081E+001  0.48000118E-004  0.12828453E-004
    0.000000  0.10000083E+001  0.48600122E-004  0.12913285E-004
    0.000000  0.10000085E+001  0.49200126E-004  0.12995560E-004
    0.000000  0.10000086E+001  0.49800130E-004  0.13075262E-004
    0.000000  0.10000088E+001  0.50400134E-004  0.13152375E-004
    0.000000  0.10000090E+001  0.51000138E-004  0.13226883E-004
    0.000000  0.10000092E+001  0.51600142E-004  0.13298773E-004
    0.000000  0.10000094E+001  0.52200146E-004  0.13368029E-004
    0.000000  0.10000096E+001  0.52800150E-004  0.13434639E-004
    0.000000  0.10000098E+001  0.53400155E-004  0.13498588E-004
    0.000000  0.10000100E+001  0.54000159E-004  0.13559864E-004
    0.000000  0.10000101E+001  0.54600163E-004  0.13618456E-004
    0.000000  0.10000103E+001  0.55200168E-004  0.13674351E-004
    0.000000  0.10000105E+001  0.55800172E-004  0.13727538E-004
    0.000000  0.10000107E+001  0.56400177E-004  0.13778007E-004
    0.000000  0.10000109E+001  0.57000181E-004  0.13825748E-004
    0.000000  0.10000111E+001  0.57600186E-004  0.13870751E-004
    0.000000  0.10000113E+001  0.58200190E-004  0.13913007E-004
    0.000000  0.10000115E+001  0.58800195E-004  0.13952509E-004
    0.000000  0.10000117E+001  0.59400199E-004  0.13989248E-004
    0.000000  0.10000119E+001  0.60000204E-004  0.14023217E-004
    0.000000  0.10000121E+001  0.60600209E-004  0.14054409E-004
    0.000000  0.10000123E+001  0.61200214E-004  0.14082819E-004
    0.000000  0.10000125E+001  0.61800218E-004  0.14108439E-004
    0.000000  0.10000127E+001  0.62400223E-004  0.14131267E-004
    0.000000  0.10000129E+001  0.63000228E-004  0.14151296E-004
    0.000000  0.10000131E+001  0.63600233E-004  0.14168522E-004
    0.000000  0.10000133E+001  0.64200238E-004  0.14182944E-004
    0.000000  0.10000135E+001  0.64800242E-004  0.14194557E-004
    0.000000  0.10000137E+001  0.65400247E-004  0.14203359E-004
    0.000000  0.10000139E+001  0.66000252E-004  0.14209349E-004
    0.000000  0.10000141E+001  0.66600257E-004  0.14212525E-004
    0.000000  0.10000143E+001  0.67200262E-004  0.14212887E-004
    0.000000  0.10000145E+001  0.67800267E-004  0.14210434E-004
    0.000000  0.10000147E+001  0.68400272E-004  0.14205168E-004
    0.000000  0.10000149E+001  0.69000276E-004  0.14197089E-004
    0.000000  0.10000151E+001  0.69600281E-004  0.14186198E-004
    0.000000  0.10000153E+001  0.70200286E-004  0.14172499E-004
    0.000000  0.10000155E+001  0.70800291E-004  0.14155993E-004
    0.000000  0.10000157E+001  0.71400296E-004  0.14136684E-004
    0.000000  0.10000159E+001  0.72000301E-004  0.14114575E-004
    0.000000  0.10000161E+001  0.72600305E-004  0.14089672E-004
    0.000000  0.10000163E+001  0.73200310E-004  0.14061979E-004
    0.000000  0.10000165E+001  0.73800315E-004  0.14031501E-004
    0.000000  0.10000167E+001  0.74400319E-004  0.13998245E-004
    0.000000  0.10000169E+001  0.75000324E-004  0.13962217E-004
    0.000000  0.10000171E+001  0.75600329E-004  0.13923424E-004
    0.000000  0.10000173E+001  0.76200333E-004  0.13881874E-004
    0.000000  0.10000175E+001  0.76800338E-004  0.13837575E-004
    0.000000  0.10000177E+001  0.77400342E-004  0.13790536E-004
    0.000000  0.10000178E+001  0.78000347E-004  0.13740766E-004
    0.000000  0.10000180E+001  0.78600351E-004  0.13688275E-004
    0.000000  0.10000182E+001  0.79200355E-004  0.13633074E-004
    0.000000  0.10000184E+001  0.79800359E-004  0.13575173E-004
    0.000000  0.10000186E+001  0.80400364E-004  0.13514584E-004
    0.000000  0.10000188E+001  0.81000368E-004  0.13451318E-004
    0.000000  0.10000190E+001  0.81600372E-004  0.13385389E-004
    0.000000  0.10000192E+001  0.82200376E-004  0.13316809E-004
    0.000000  0.10000194E+001  0.82800379E-004  0.13245593E-004
    0.000000  0.10000196E+001  0.83400383E-004  0.13171753E-004
    0.000000  0.10000197E+001  0.84000387E-004  0.13095305E-004
    0.000000  0.10000199E+001  0.84600390E-004  0.13016263E-004
    0.000000  0.10000201E+001  0.85200394E-004  0.12934644E-004
    0.000000  0.10000203E+001  0.85800397E-004  0.12850464E-004
    0.000000  0.10000205E+001  0.86400401E-004  0.12763739E-004
    0.000000  0.10000206E+001  0.87000404E-004  0.12674486E-004
    0.000000  0.10000208E+001  0.87600407E-004  0.12582723E-004
    0.000000  0.10000210E+001  0.88200410E-004  0.12488469E-004
    0.000000  0.10000212E+001  0.88800413E-004  0.12391741E-004
    0.000000  0.10000213E+001  0.89400415E-004  0.12292560E-004
    0.000000  0.10000215E+001  0.90000418E-004  0.12190944E-004
    0.000000  0.10000217E+001  0.90600420E-004  0.12086913E-004
    0.000000  0.10000219E+001  0.91200423E-004  0.11980490E-004
    0.000000  0.10000220E+001  0.91800425E-004  0.11871693E-004
    0.000000  0.10000222E+001  0.92400427E-004  0.11760546E-004
    0.000000  0.10000224E+001  0.93000429E-004  0.11647069E-004
    0.000000  0.10000225E+001  0.93600431E-004  0.11531286E-004
    0.000000  0.10000227E+001  0.94200432E-004  0.11413219E-004
    0.000000  0.10000228E+001  0.94800434E-004  0.11292892E-004
    0.000000  0.10000230E+001  0.95400435E-004  0.11170329E-004
    0.000000  0.10000232E+001  0.96000436E-004  0.11045553E-004
    0.000000  0.10000233E+001  0.96600437E-004  0.10918590E-004
    0.000000  0.10000235E+001  0.97200438E-004  0.10789464E-004
    0.000000  0.10000236E+001  0.97800438E-004  0.10658201E-004
    0.000000  0.10000238E+001  0.98400439E-004  0.10524828E-004
    0.000000  0.10000239E+001  0.99000439E-004  0.10389370E-004
    0.000000  0.10000241E+001  0.99600439E-004  0.10251854E-004
    0.000000  0.10000242E+001  0.10020044E-003  0.10112308E-004
    0.000000  0.10000243E+001  0.10080044E-003  0.99707594E-005
    0.000000  0.10000245E+001  0.10140044E-003  0.98272358E-005
    0.000000  0.10000246E+001  0.10200044E-003  0.96817658E-005
    0.000000  0.10000248E+001  0.10260044E-003  0.95343781E-005
    0.000000  0.10000249E+001  0.10320044E-003  0.93851021E-005
    0.000000  0.10000250E+001  0.10380043E-003  0.92339672E-005
    0.000000  0.10000251E+001  0.10440043E-003  0.90810033E-005
    0.000000  0.10000253E+001  0.10500043E-003  0.89262408E-005
    0.000000  0.10000254E+001  0.10560043E-003  0.87697102E-005
    0.000000  0.10000255E+001  0.10620043E-003  0.86114425E-005
    0.000000  0.10000256E+001  0.10680042E-003  0.84514691E-005
    0.000000  0.10000258E+001  0.10740042E-003  0.82898216E-005
    0.000000  0.10000259E+001  0.10800042E-003  0.81265321E-005
    0.000000  0.10000260E+001  0.10860041E-003  0.79616328E-005
    0.000000  0.10000261E+001  0.10920041E-003  0.77951563E-005
    0.000000  0.10000262E+001  0.10980041E-003  0.76271357E-005
    0.000000  0.10000263E+001  0.11040040E-003  0.74576042E-005
    0.000000  0.10000264E+001  0.11100040E-003  0.72865953E-005
    0.000000  0.10000265E+001  0.11160039E-003  0.71141430E-005
    0.000000  0.10000266E+001  0.11220039E-003  0.69402812E-005
    0.000000  0.10000267E+001  0.11280038E-003  0.67650445E-005
    0.000000  0.10000268E+001  0.11340038E-003  0.65884676E-005
    0.000000  0.10000269E+001  0.11400037E-003  0.64105853E-005
    0.000000  0.10000270E+001  0.11460037E-003  0.62314329E-005
    0.000000  0.10000271E+001  0.11520036E-003  0.60510459E-005
    0.000000  0.10000272E+001  0.11580035E-003  0.58694599E-005
    0.000000  0.10000272E+001  0.11640035E-003  0.56867110E-005
    0.000000  0.10000273E+001  0.11700034E-003  0.55028352E-005
    0.000000  0.10000274E+001  0.11760033E-003  0.53178690E-005
    0.000000  0.10000275E+001  0.11820032E-003  0.51318490E-005
    0.000000  0.10000275E+001  0.11880032E-003  0.49448119E-005
    0.000000  0.10000276E+001  0.11940031E-003  0.47567949E-005
    0.000000  0.10000277E+001  0.12000030E-003  0.45678352E-005
    0.000000  0.10000277E+001  0.12060029E-003  0.43779701E-005
    0.000000  0.10000278E+001  0.12120028E-003  0.41872372E-005
    0.000000  0.10000279E+001  0.12180027E-003  0.39956743E-005
    0.000000  0.10000279E+001  0.12240026E-003  0.38033193E-005
    0.000000  0.10000280E+001  0.12300025E-003  0.36102103E-005
    0.000000  0.10000280E+001  0.12360024E-003  0.34163855E-005
    0.000000  0.10000281E+001  0.12420023E-003  0.32218832E-005
    0.000000  0.10000281E+001  0.12480022E-003  0.30267420E-005
    0.000000  0.10000281E+001  0.12540021E-003  0.28310005E-005
    0.000000  0.10000282E+001  0.12600019E-003  0.26346975E-005
    0.000000  0.10000282E+001  0.12660018E-003  0.24378717E-005
    0.000000  0.10000282E+001  0.12720017E-003  0.22405622E-005
    0.000000  0.10000283E+001  0.12780016E-003  0.20428080E-005
    0.000000  0.10000283E+001  0.12840014E-003  0.18446482E-005
    0.000000  0.10000283E+001  0.12900013E-003  0.16461221E-005
    0.000000  0.10000283E+001  0.12960011E-003  0.14472690E-005
    0.000000  0.10000284E+001  0.13020010E-003  0.12481283E-005
    0.000000  0.10000284E+001  0.13080008E-003  0.10487392E-005
    0.000000  0.10000284E+001  0.13140007E-003  0.84914142E-006
    0.000000  0.10000284E+001  0.13200005E-003  0.64937434E-006
    0.000000  0.10000284E+001  0.13260004E-003  0.44947753E-006
    0.000000  0.10000284E+001  0.13320002E-003  0.24949055E-006
    0.000000  0.10000284E+001  0.13380000E-003  0.49452994E-007
    0.000000  0.10000284E+001  0.13439999E-003 -0.15059554E-006
    0.000000  0.10000284E+001  0.13499997E-003 -0.35061547E-006
    0.000000  0.10000284E+001  0.13559995E-003 -0.55056718E-006
    0.000000  0.10000284E+001  0.13619993E-003 -0.75041111E-006
    0.000000  0.10000284E+001  0.13679991E-003 -0.95010769E-006
    0.000000  0.10000284E+001  0.13739990E-003 -0.11496174E-005
    0.000000  0.10000284E+001  0.13799988E-003 -0.13489008E-005
    0.000000  0.10000283E+001  0.13859986E-003 -0.15479183E-005
    0.000000  0.10000283E+001  0.13919984E-003 -0.17466306E-005
    0.000000  0.10000283E+001  0.13979982E-003 -0.19449984E-005
    0.000000  0.10000283E+001  0.14039979E-003 -0.21429824E-005
    0.000000  0.10000282E+001  0.14099977E-003 -0.23405435E-005
    0.000000  0.10000282E+001  0.14159975E-003 -0.25376424E-005
    0.000000  0.10000282E+001  0.14219973E-003 -0.27342402E-005
    0.000000  0.10000281E+001  0.14279971E-003 -0.29302980E-005
    0.000000  0.10000281E+001  0.14339968E-003 -0.31257769E-005
    0.000000  0.10000280E+001  0.14399966E-003 -0.33206383E-005
    0.000000  0.10000280E+001  0.14459964E-003 -0.35148437E-005
    0.000000  0.10000279E+001  0.14519961E-003 -0.37083545E-005
    0.000000  0.10000279E+001  0.14579959E-003 -0.39011324E-005
    0.000000  0.10000278E+001  0.14639956E-003 -0.40931394E-005
    0.000000  0.10000278E+001  0.14699954E-003 -0.42843373E-005
    0.000000  0.10000277E+001  0.14759951E-003 -0.44746884E-005
    0.000000  0.10000276E+001  0.14819949E-003 -0.46641550E-005
    0.000000  0.10000276E+001  0.14879946E-003 -0.48526995E-005
    0.000000  0.10000275E+001  0.14939943E-003 -0.50402847E-005
    0.000000  0.10000274E+001  0.14999941E-003 -0.52268734E-005
    0.000000  0.10000274E+001  0.15059938E-003 -0.54124287E-005
    0.000000  0.10000273E+001  0.15119935E-003 -0.55969139E-005
    0.000000  0.10000272E+001  0.15179932E-003 -0.57802923E-005
    0.000000  0.10000271E+001  0.15239929E-003 -0.59625279E-005
    0.000000  0.10000270E+001  0.15299926E-003 -0.61435843E-005
    0.000000  0.10000269E+001  0.15359923E-003 -0.63234260E-005
    0.000000  0.10000268E+001  0.15419920E-003 -0.65020171E-005
    0.000000  0.10000268E+001  0.15479917E-003 -0.66793225E-005
    0.000000  0.10000267E+001  0.15539914E-003 -0.68553069E-005
    0.000000  0.10000266E+001  0.15599911E-003 -0.70299355E-005
    0.000000  0.10000265E+001  0.15659908E-003 -0.72031739E-005
    0.000000  0.10000264E+001  0.15719905E-003 -0.73749877E-005
    0.000000  0.10000263E+001  0.15779902E-003 -0.75453428E-005
    0.000000  0.10000261E+001  0.15839898E-003 -0.77142056E-005
    0.000000  0.10000260E+001  0.15899895E-003 -0.78815427E-005
    0.000000  0.10000259E+001  0.15959892E-003 -0.80473209E-005
    0.000000  0.10000258E+001  0.16019888E-003 -0.82115074E-005
    0.000000  0.10000257E+001  0.16079885E-003 -0.83740696E-005
    0.000000  0.10000256E+001  0.16139881E-003 -0.85349756E-005
    0.000000  0.10000255E+001  0.16199878E-003 -0.86941933E-005
    0.000000  0.10000253E+001  0.16259874E-003 -0.88516913E-005
    0.000000  0.10000252E+001  0.16319871E-003 -0.90074383E-005
    0.000000  0.10000251E+001  0.16379867E-003 -0.91614037E-005
    0.000000  0.10000249E+001  0.16439864E-003 -0.93135568E-005
    0.000000  0.10000248E+001  0.16499860E-003 -0.94638676E-005
    0.000000  0.10000247E+001  0.16559856E-003 -0.96123063E-005
    0.000000  0.10000245E+001  0.16619852E-003 -0.97588436E-005
    0.000000  0.10000244E+001  0.16679849E-003 -0.99034504E-005
    0.000000  0.10000243E+001  0.16739845E-003 -0.10046098E-004
    0.000000  0.10000241E+001  0.16799841E-003 -0.10186758E-004
    0.000000  0.10000240E+001  0.16859837E-003 -0.10325404E-004
    0.000000  0.10000238E+001  0.16919833E-003 -0.10462006E-004
    0.000000  0.10000237E+001  0.16979829E-003 -0.10596539E-004
    0.000000  0.10000235E+001  0.17039825E-003 -0.10728976E-004
    0.000000  0.10000234E+001  0.17099821E-003 -0.10859290E-004
    0.000000  0.10000232E+001  0.17159817E-003 -0.10987456E-004
    0.000000  0.10000231E+001  0.17219813E-003 -0.11113448E-004
    0.000000  0.10000229E+001  0.17279809E-003 -0.11237242E-004
    0.000000  0.10000228E+001  0.17339805E-003 -0.11358813E-004
    0.000000  0.10000226E+001  0.17399801E-003 -0.11478136E-004
    0.000000  0.10000224E+001  0.17459797E-003 -0.11595189E-004
    0.000000  0.10000223E+001  0.17519792E-003 -0.11709948E-004
    0.000000  0.10000221E+001  0.17579788E-003 -0.11822390E-004
    0.000000  0.10000219E+001  0.17639784E-003 -0.11932493E-004
    0.000000  0.10000218E+001  0.17699780E-003 -0.12040236E-004
    0.000000  0.10000216E+001  0.17759775E-003 -0.12145596E-004
    0.000000  0.10000214E+001  0.17819771E-003 -0.12248554E-004
    0.000000  0.10000213E+001  0.17879767E-003 -0.12349088E-004
    0.000000  0.10000211E+001  0.17939762E-003 -0.12447179E-004
    0.000000  0.10000209E+001  0.17999758E-003 -0.12542808E-004
    0.000000  0.10000207E+001  0.18059753E-003 -0.12635955E-004
    0.000000  0.10000206E+001  0.18119749E-003 -0.12726602E-004
    0.000000  0.10000204E+001  0.18179744E-003 -0.12814732E-004
    0.000000  0.10000202E+001  0.18239740E-003 -0.12900326E-004
    0.000000  0.10000200E+001  0.18299735E-003 -0.12983367E-004
    0.000000  0.10000198E+001  0.18359731E-003 -0.13063840E-004
    0.000000  0.10000196E+001  0.18419726E-003 -0.13141729E-004
    0.000000  0.10000195E+001  0.18479722E-003 -0.13217017E-004
    0.000000  0.10000193E+001  0.18539717E-003 -0.13289691E-004
    0.000000  0.10000191E+001  0.18599712E-003 -0.13359735E-004
    0.000000  0.10000189E+001  0.18659708E-003 -0.13427136E-004
    0.000000  0.10000187E+001  0.18719703E-003 -0.13491881E-004
    0.000000  0.10000185E+001  0.18779698E-003 -0.13553956E-004
    0.000000  0.10000183E+001  0.18839694E-003 -0.13613349E-004
    0.000000  0.10000181E+001  0.18899689E-003 -0.13670050E-004
    0.000000  0.10000179E+001  0.18959684E-003 -0.13724045E-004
    0.000000  0.10000177E+001  0.19019680E-003 -0.13775326E-004
    0.000000  0.10000175E+001  0.19079675E-003 -0.13823881E-004
    0.000000  0.10000174E+001  0.19139670E-003 -0.13869701E-004
    0.000000  0.10000172E+001  0.19199665E-003 -0.13912776E-004
    0.000000  0.10000170E+001  0.19259660E-003 -0.13953100E-004
    0.000000  0.10000168E+001  0.19319656E-003 -0.13990662E-004
    0.000000  0.10000166E+001  0.19379651E-003 -0.14025457E-004
    0.000000  0.10000164E+001  0.19439646E-003 -0.14057477E-004
    0.000000  0.10000162E+001  0.19499641E-003 -0.14086715E-004
    0.000000  0.10000160E+001  0.19559636E-003 -0.14113167E-004
    0.000000  0.10000158E+001  0.19619631E-003 -0.14136826E-004
    0.000000  0.10000156E+001  0.19679627E-003 -0.14157688E-004
    0.000000  0.10000154E+001  0.19739622E-003 -0.14175749E-004
    0.000000  0.10000152E+001  0.19799617E-003 -0.14191006E-004
    0.000000  0.10000150E+001  0.19859612E-003 -0.14203455E-004
    0.000000  0.10000148E+001  0.19919607E-003 -0.14213093E-004
    0.000000  0.10000146E+001  0.19979602E-003 -0.14219920E-004
    0.000000  0.10000144E+001  0.20039597E-003 -0.14223934E-004
    0.000000  0.10000142E+001  0.20099593E-003 -0.14225133E-004
    0.000000  0.10000140E+001  0.20159588E-003 -0.14223518E-004
    0.000000  0.10000138E+001  0.20219583E-003 -0.14219089E-004
    0.000000  0.10000136E+001  0.20279578E-003 -0.14211846E-004
    0.000000  0.10000134E+001  0.20339573E-003 -0.14201792E-004
    0.000000  0.10000132E+001  0.20399568E-003 -0.14188928E-004
    0.000000  0.10000130E+001  0.20459563E-003 -0.14173257E-004
    0.000000  0.10000128E+001  0.20519558E-003 -0.14154782E-004
    0.000000  0.10000126E+001  0.20579554E-003 -0.14133507E-004
    0.000000  0.10000124E+001  0.20639549E-003 -0.14109435E-004
    0.000000  0.10000122E+001  0.20699544E-003 -0.14082572E-004
    0.000000  0.10000120E+001  0.20759539E-003 -0.14052922E-004
    0.000000  0.10000118E+001  0.20819534E-003 -0.14020493E-004
    0.000000  0.10000116E+001  0.20879529E-003 -0.13985289E-004
    0.000000  0.10000114E+001  0.20939525E-003 -0.13947319E-004
    0.000000  0.10000112E+001  0.20999520E-003 -0.13906590E-004
    0.000000  0.10000110E+001  0.21059515E-003 -0.13863109E-004
    0.000000  0.10000108E+001  0.21119510E-003 -0.13816885E-004
    0.000000  0.10000106E+001  0.21179506E-003 -0.13767928E-004
    0.000000  0.10000104E+001  0.21239501E-003 -0.13716248E-004
    0.000000  0.10000102E+001  0.21299496E-003 -0.13661854E-004
    0.000000  0.10000100E+001  0.21359491E-003 -0.13604757E-004
    0.000000  0.10000098E+001  0.21419487E-003 -0.13544968E-004
    0.000000  0.10000097E+001  0.21479482E-003 -0.13482500E-004
    0.000000  0.10000095E+001  0.21539477E-003 -0.13417364E-004
    0.000000  0.10000093E+001  0.21599473E-003 -0.13349575E-004
    0.000000  0.10000091E+001  0.21659468E-003 -0.13279144E-004
    0.000000  0.10000089E+001  0.21719464E-003 -0.13206086E-004
    0.000000  0.10000087E+001  0.21779459E-003 -0.13130416E-004
    0.000000  0.10000085E+001  0.21839455E-003 -0.13052148E-004
    0.000000  0.10000084E+001  0.21899450E-003 -0.12971299E-004
    0.000000  0.10000082E+001  0.21959446E-003 -0.12887883E-004
    0.000000  0.10000080E+001  0.22019441E-003 -0.12801918E-004
    0.000000  0.10000078E+001  0.22079437E-003 -0.12713420E-004
    0.000000  0.10000076E+001  0.22139432E-003 -0.12622407E-004
    0.000000  0.10000075E+001  0.22199428E-003 -0.12528898E-004
    0.000000  0.10000073E+001  0.22259424E-003 -0.12432909E-004
    0.000000  0.10000071E+001  0.22319419E-003 -0.12334462E-004
    0.000000  0.10000069E+001  0.22379415E-003 -0.12233575E-004
    0.000000  0.10000068E+001  0.22439411E-003 -0.12130267E-004
    0.000000  0.10000066E+001  0.22499407E-003 -0.12024561E-004
    0.000000  0.10000064E+001  0.22559402E-003 -0.11916475E-004
    0.000000  0.10000063E+001  0.22619398E-003 -0.11806033E-004
    0.000000  0.10000061E+001  0.22679394E-003 -0.11693255E-004
    0.000000  0.10000059E+001  0.22739390E-003 -0.11578164E-004
    0.000000  0.10000058E+001  0.22799386E-003 -0.11460783E-004
    0.000000  0.10000056E+001  0.22859382E-003 -0.11341136E-004
    0.000000  0.10000054E+001  0.22919378E-003 -0.11219245E-004
    0.000000  0.10000053E+001  0.22979374E-003 -0.11095135E-004
    0.000000  0.10000051E+001  0.23039370E-003 -0.10968830E-004
    0.000000  0.10000050E+001  0.23099366E-003 -0.10840356E-004
    0.000000  0.10000048E+001  0.23159363E-003 -0.10709738E-004
    0.000000  0.10000047E+001  0.23219359E-003 -0.10577002E-004
    0.000000  0.10000045E+001  0.23279355E-003 -0.10442173E-004
    0.000000  0.10000044E+001  0.23339351E-003 -0.10305280E-004
    0.000000  0.10000042E+001  0.23399348E-003 -0.10166348E-004
    0.000000  0.10000041E+001  0.23459344E-003 -0.10025406E-004
    0.000000  0.10000040E+001  0.23519341E-003 -0.98824816E-005
    0.000000  0.10000038E+001  0.23579337E-003 -0.97376024E-005
    0.000000  0.10000037E+001  0.23639334E-003 -0.95907975E-005
    0.000000  0.10000036E+001  0.23699330E-003 -0.94420960E-005
    0.000000  0.10000034E+001  0.23759327E-003 -0.92915273E-005
    0.000000  0.10000033E+001  0.23819324E-003 -0.91391212E-005
    0.000000  0.10000032E+001  0.23879320E-003 -0.89849079E-005
    0.000000  0.10000030E+001  0.23939317E-003 -0.88289180E-005
    0.000000  0.10000029E+001  0.23999314E-003 -0.86711823E-005
    0.000000  0.10000028E+001  0.24059311E-003 -0.85117320E-005
    0.000000  0.10000027E+001  0.24119308E-003 -0.83505988E-005
    0.000000  0.10000026E+001  0.24179305E-003 -0.81878145E-005
    0.000000  0.10000024E+001  0.24239302E-003 -0.80234114E-005
    0.000000  0.10000023E+001  0.24299299E-003 -0.78574220E-005
    0.000000  0.10000022E+001  0.24359297E-003 -0.76898792E-005
    0.000000  0.10000021E+001  0.24419294E-003 -0.75208162E-005
    0.000000  0.10000020E+001  0.24479291E-003 -0.73502664E-005
    0.000000  0.10000019E+001  0.24539289E-003 -0.71782636E-005
    0.000000  0.10000018E+001  0.24599286E-003 -0.70048419E-005
    0.000000  0.10000017E+001  0.24659283E-003 -0.68300356E-005
    0.000000  0.10000016E+001  0.24719281E-003 -0.66538793E-005
    0.000000  0.10000015E+001  0.24779279E-003 -0.64764079E-005
    0.000000  0.10000014E+001  0.24839276E-003 -0.62976566E-005
    0.000000  0.10000013E+001  0.24899274E-003 -0.61176607E-005
    0.000000  0.10000013E+001  0.24959272E-003 -0.59364558E-005
    0.000000  0.10000012E+001  0.25019270E-003 -0.57540779E-005
